,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_male,gender_nan,gender_female,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
3178,eMc3gSHLnA/doki+1avTdIiOPlkM3nyKlCcbz/frI0I=,0,1.0,,,7.0,2016-07-31,0,1,0,185.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2409.2936,13877.248800000001,620.0,4134.0,763.0,4900.0,603.0,3330.0,554.0,3004.0,0.5583224115334207,0.3310204081632653,0.7680209698558322,0.6514285714285715,0.17038007863695936,0.2557142857142857,25.0,21.666666666666668,True,True,False,True,False,3.1576587155963303,2312.8748,1.0416878596281995
3179,Ck9lAyMdXgp0NxIjlRGaTVsWZgMdoMDnPp+OabH0d0o=,0,4.0,21.0,female,9.0,2009-04-19,0,0,1,2845.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,4678.1029499999995,24785.469733333335,1934.0,9071.0,2225.0,10312.0,1124.0,5835.0,937.0,5030.0,-0.025617977528089888,0.09745927075252134,0.4692134831460674,0.5316136539953452,0.44808988764044944,0.3834367726920093,30.0,30.5,True,True,True,True,False,2.1025181797752808,4130.911622222223,1.1324626082131999
3180,UMpVV6T8a7hgDzL8wnjTFLnW12cwUM/3SvKuyMOd5Lg=,0,1.0,,,7.0,2015-10-24,0,1,0,466.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3.621083333333333,3.621083333333333,9.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.8,0.8,1.0,0.16666666666666666,True,False,False,False,False,0.3621083333333333,0.6035138888888888,6.0
3181,VDpyVEdpSZbLEMha4Xx/bLOy1+/6yGPqqNMyU3irK04=,0,1.0,,,7.0,2016-05-16,0,1,0,261.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,10518.222666666667,0.0,2933.0,0.0,3098.0,0.0,2902.0,0.0,2861.0,,0.8673337637185281,,0.9306003873466753,,0.051323434473854096,0.0,8.0,False,False,False,False,False,,1753.037111111111,0.0
3182,XyPNzFiHxdesFCMgp+jU91TQ/zIgvPnuNOZ5XU7xIpk=,0,1.0,,,7.0,2011-12-27,0,1,0,1863.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,228.37523333333334,3762.275533333333,50.0,766.0,60.0,1016.0,52.0,856.0,49.0,817.0,0.7,0.6663385826771654,0.8333333333333334,0.8238188976377953,0.11666666666666667,0.13976377952755906,5.0,8.666666666666666,True,True,False,False,False,3.806253888888889,627.0459222222222,0.36420814686742864
3183,bCJxXb7IoVrkV9bTSfzvTDYDkaQVv2Ee4yf8Lsv0f1E=,0,22.0,33.0,female,9.0,2007-11-29,0,0,1,3352.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,255.71105,1545.9842333333336,62.0,381.0,101.0,530.0,66.0,384.0,44.0,297.0,0.19801980198019803,0.37924528301886795,0.5445544554455446,0.6547169811320754,0.2376237623762376,0.17358490566037735,16.0,11.333333333333334,True,True,False,False,False,2.531792574257426,257.6640388888889,0.992420405667354
3184,C7NPi+1xVlvXvViaDTcNc1wtOHZK8UGCy8fg6bhZx14=,0,4.0,27.0,male,7.0,2015-03-19,1,0,0,685.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,7502.930183333333,30411.05805,1632.0,6371.0,1883.0,7562.0,1835.0,7381.0,1826.0,7327.0,0.9463621879978757,0.9485585823856123,0.971853425385024,0.972494049193335,0.020711630377057887,0.01983602221634488,17.0,13.833333333333334,True,True,False,False,False,3.9845619667197734,5068.509675,1.4803030208940724
3185,VupxXR8Vg6x3LdczGG8135ubOGg8YsorBU40djshhpo=,0,15.0,23.0,female,9.0,2013-08-02,0,0,1,1279.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,3250.4879333333342,29275.327333333335,829.0,6724.0,867.0,7643.0,763.0,6812.0,736.0,6502.0,0.7439446366782007,0.7621352871908936,0.8638985005767013,0.8708622268742641,0.09688581314878893,0.08439094596362685,30.0,30.5,True,True,True,True,False,3.7491210303729345,4879.221222222222,0.6661899072190279
3186,EpqZnDJnkgw/eystAb63O0TBCEYLmePTeYFjB7KHzVc=,1,1.0,,,7.0,2015-06-16,0,1,0,596.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1119.3927666666666,6426.44275,225.0,1382.0,300.0,1671.0,270.0,1508.0,263.0,1467.0,0.7866666666666666,0.7929383602633154,0.8866666666666667,0.8904847396768402,0.09666666666666666,0.08019150209455415,20.0,18.5,True,True,False,False,False,3.731309222222222,1071.0737916666667,1.0451126480508988
3187,gba/Q7/z4eeDtKbxLgcYGhRQDmhTp1oJdvPDIVcq/yY=,1,15.0,24.0,male,4.0,2016-12-09,1,0,0,54.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,3100.7839499999995,5091.525850000001,602.0,1091.0,832.0,1492.0,715.0,1164.0,675.0,1075.0,0.7007211538461539,0.5308310991957105,0.8413461538461539,0.7506702412868632,0.11057692307692307,0.16420911528150134,21.0,5.666666666666667,True,True,,False,,3.726903786057692,848.5876416666669,3.654052684422685
3188,GjaC/R49HKveF4/OTBftB3tn+4qf/ca9n8X9+dO9sto=,0,5.0,39.0,male,9.0,2010-03-12,1,0,0,2518.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,704.7304833333333,18377.337883333334,165.0,3258.0,170.0,4340.0,168.0,4113.0,167.0,4015.0,0.9764705882352941,0.8852534562211981,0.9882352941176471,0.937557603686636,0.011764705882352941,0.04055299539170507,11.0,23.166666666666668,True,True,False,False,False,4.145473431372548,3062.8896472222223,0.23008680184493857
3189,fk8DqxDDy0WQ0nwMSINaAx/kiXsgCKEH6z4/hbPW+iQ=,1,1.0,,,7.0,2015-02-12,0,1,0,720.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,5236.0902,31478.15358333333,1500.0,8767.0,1834.0,11185.0,1265.0,7641.0,1149.0,6989.0,0.35169029443838606,0.3394725078229772,0.6619411123227917,0.656325435851587,0.25517993456924754,0.27527939204291463,29.0,29.833333333333332,True,True,True,True,False,2.8550110141766627,5246.358930555555,0.9980426938584493
3190,X3bTJwRlichDvoqJnnDIaIGJTmBoHeXIzwMDqXytWH0=,1,5.0,40.0,male,3.0,2015-08-16,1,0,0,535.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,807.89615,7493.114966666666,182.0,1560.0,239.0,2218.0,192.0,1779.0,177.0,1594.0,0.5774058577405857,0.5725879170423805,0.7740585774058577,0.7705139765554554,0.13807531380753138,0.1636609558160505,20.0,21.166666666666668,True,True,False,False,False,3.380318619246862,1248.8524944444443,0.6469107869776046
3191,vI6AxqsIhb+lK3t3jANBoHcorhRBj01av/r515rPnqI=,0,4.0,25.0,male,7.0,2013-10-07,1,0,0,1213.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,15249.060216666665,43213.89558333333,3024.0,9765.0,3839.0,11490.0,3606.0,10193.0,3467.0,9728.0,0.8681948424068768,0.7580504786771105,0.9288877311799948,0.8709312445604874,0.05001302422505861,0.09094865100087032,30.0,25.166666666666668,True,True,False,True,False,3.972143843882955,7202.3159305555555,2.117244003692354
3192,l3hVNKFz3MDYoEM0JcFRc7qa2CoWvyidleAEQDQkIWk=,0,7.0,,,9.0,2015-05-23,0,1,0,620.0,149.0,1.0,37.0,True,1.0,False,0.0,True,1.0,5871.245566666666,30857.332699999995,1306.0,7161.0,1716.0,9061.0,1392.0,7216.0,1260.0,6521.0,0.5798368298368298,0.549056395541331,0.7686480186480187,0.7526763050435934,0.1258741258741259,0.11301180885112018,30.0,27.5,True,True,True,True,False,3.4214717754467747,5142.888783333333,1.1416240587767976
3193,z88R/VNuJ5DPJsNMr12J8Zvx/yf7TPBUCW/hIZH6t7k=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3194,BKOiDM9sMYhDyruzGNhzpSyokpXcCugrPVOZ9FVb9YU=,0,1.0,,,4.0,2016-08-14,0,1,0,171.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,904.0938833333333,7005.697983333334,84.0,1238.0,238.0,1733.0,218.0,1583.0,209.0,1550.0,0.8151260504201681,0.8182342758222735,0.8991596638655462,0.9047893825735719,0.0546218487394958,0.06635891517599539,16.0,22.166666666666668,True,True,,False,,3.798713795518207,1167.6163305555558,0.7743073299627133
3195,kHLjEXbMG9sis0LerohppG5o4+Wy02IfT+ZbT0asrN4=,1,12.0,16.0,,7.0,2016-12-26,0,1,0,37.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,165.27443333333335,307.32521666666656,50.0,82.0,58.0,97.0,35.0,67.0,25.0,53.0,0.08620689655172414,0.28865979381443296,0.4827586206896552,0.5979381443298969,0.1724137931034483,0.13402061855670103,8.0,2.3333333333333335,True,True,,False,,2.849559195402299,51.220869444444425,3.2267010522457955
3196,auDuPQs4yPZEB+T3qa+vC5OkxC3GTy7Bf/TCkQskpk0=,1,1.0,,,9.0,2017-01-05,0,1,0,27.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1106.9550666666667,1106.9550666666667,305.0,305.0,373.0,373.0,295.0,295.0,273.0,273.0,0.5576407506702413,0.5576407506702413,0.7667560321715817,0.7667560321715817,0.16085790884718498,0.16085790884718498,21.0,3.5,True,True,,False,,2.9677079535299375,184.4925111111111,6.0
3197,m2XhbZXeFUQJ8BkKzLNO2GapiQ5Ag/bb4SPoN5VrExk=,0,1.0,,,7.0,2015-10-27,0,1,0,463.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3198,17AM2TNnsVMoMjaXSfiCvJ/438fot0rzoIBTlXVtQGI=,1,4.0,30.0,female,3.0,2014-11-01,0,0,1,823.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,0.0,1364.2250666666666,0.0,251.0,0.0,414.0,0.0,366.0,0.0,359.0,,0.7560386473429952,,0.8719806763285024,,0.09903381642512077,0.0,4.666666666666667,False,False,False,False,False,,227.37084444444443,0.0
3199,htpxJpnwU+2PJMHERV8+DXa8lqAh/SCTu9Bw7/NA3OE=,1,13.0,27.0,male,9.0,2007-04-29,1,0,0,3566.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,1697.3317333333334,16571.631533333333,467.0,3345.0,583.0,5345.0,378.0,3517.0,344.0,3140.0,0.2658662092624357,0.28400374181478016,0.6174957118353345,0.6260056127221703,0.30360205831903947,0.3019644527595884,21.0,26.833333333333332,True,True,True,False,False,2.911375185820469,2761.9385888888887,0.6145436180810088
3200,Fxenvc1lCl1jNk8Z5uZNE0f/+r0edMTC19JrbTFRN2U=,1,5.0,32.0,female,7.0,2010-10-04,0,0,1,2312.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3201,kMn84+/UmRvLCSONd9crx5Lm4CXM9rK9ROuJnahe53I=,0,1.0,,,7.0,2016-10-05,0,1,0,119.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1708.8110333333336,1869.8095666666666,152.0,179.0,440.0,492.0,410.0,450.0,391.0,423.0,0.8522727272727273,0.806910569105691,0.9204545454545454,0.8922764227642277,0.04090909090909091,0.054878048780487805,14.0,2.5,True,True,,False,,3.88366143939394,311.63492777777776,5.483374554702872
3202,gOawlk5Dx504WtYTfTRlnQTEA98ZsS3P56KuTtOuI2Q=,0,5.0,21.0,female,7.0,2013-03-28,0,0,1,1406.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1237.8777166666669,8090.512016666666,125.0,1499.0,354.0,2186.0,282.0,1798.0,269.0,1678.0,0.5875706214689266,0.6239707227813358,0.7909604519774012,0.8014638609332113,0.1694915254237288,0.13815187557182068,22.0,24.333333333333332,True,True,False,True,False,3.496829708097929,1348.4186694444443,0.9180217870883374
3203,ncAjWQJf0RGsSAYt8+gIf+K0TFCyTLZ8B26aiCC842I=,1,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3204,6fAi+wey6VO46j4ZLmwDgQXe2laU1XXPTNxE+6yErOo=,0,1.0,,,7.0,2013-10-25,0,1,0,1195.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,139.73401666666666,1420.6566166666667,31.0,470.0,58.0,560.0,40.0,331.0,31.0,266.0,0.25862068965517243,0.11428571428571428,0.5689655172413793,0.5232142857142857,0.1724137931034483,0.2785714285714286,4.0,5.166666666666667,True,False,False,False,False,2.409207183908046,236.77610277777777,0.5901525324023585
3205,VRH7QnFDL8FXl9BK8webA67OVuSQOOzsvBukcTEvmWA=,1,1.0,,,9.0,2014-06-27,0,1,0,950.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,2131.8944833333335,3441.997066666666,623.0,1103.0,858.0,1500.0,562.0,903.0,457.0,722.0,0.2365967365967366,0.13466666666666666,0.5815850815850816,0.5326666666666666,0.2296037296037296,0.28733333333333333,27.0,6.5,True,True,False,True,False,2.484725505050505,573.6661777777776,3.7162631612546804
3206,BnzWyq89az38q1VtlTt96pMAkBB7ieprIV9+1SC0mwY=,0,1.0,,,7.0,2013-12-25,0,1,0,1134.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,671.4050666666666,5862.205349999999,169.0,1393.0,177.0,1553.0,164.0,1392.0,156.0,1317.0,0.8305084745762712,0.7694784288473921,0.903954802259887,0.8731487443657437,0.04519774011299435,0.08048937540244688,13.0,12.833333333333334,True,True,False,False,False,3.7932489642184555,977.0342249999999,0.6871868451349968
3207,LlgmuPjm4VZwQTH+U2ddg/Cv6p6Zvj2k5DmJAfTqmu0=,0,1.0,,,7.0,2016-08-09,0,1,0,176.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3187.43335,12693.071266666666,955.0,4214.0,1161.0,4648.0,737.0,2965.0,693.0,2676.0,0.2558139534883721,0.24440619621342513,0.6210163652024118,0.6064974182444062,0.3350559862187769,0.30873493975903615,24.0,19.166666666666668,True,True,,True,,2.745420628768303,2115.5118777777775,1.5066960311034574
3208,VLFb9k6EohXcWTp85w9sEhodnzC7qke2zRuXB4kPzi0=,1,6.0,28.0,female,9.0,2013-04-18,0,0,1,1385.0,159.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1367.453,11593.405516666664,351.0,2819.0,378.0,3018.0,322.0,2729.0,304.0,2489.0,0.6904761904761905,0.7826375082836315,0.8386243386243386,0.8783962889330682,0.12169312169312169,0.06394963552021206,18.0,20.833333333333332,True,True,False,False,False,3.617600529100529,1932.2342527777773,0.7077055993775866
3209,NBU2oL5vK3dNvoSciBV6i+4sQaO6gPbqOct6kCaTbKo=,0,18.0,27.0,female,9.0,2007-09-25,0,0,1,3417.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,998.4076499999998,3911.6220999999996,210.0,913.0,393.0,1422.0,247.0,923.0,218.0,764.0,0.21882951653944022,0.2510548523206751,0.5903307888040712,0.6019690576652602,0.26463104325699743,0.26863572433192684,17.0,9.666666666666666,True,True,False,False,False,2.5404774809160298,651.9370166666666,1.531448014878533
3210,z+xYh92TpmzirIGU+AiO2wsX+KzmEuUX8DANWY5NWBw=,1,13.0,17.0,male,3.0,2015-04-05,1,0,0,668.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,861.8328,11712.933166666668,160.0,1961.0,280.0,3286.0,201.0,2892.0,182.0,2759.0,0.39285714285714285,0.7385879488740109,0.675,0.8584905660377359,0.25,0.10164333536214243,19.0,22.666666666666668,True,True,False,False,False,3.0779742857142858,1952.155527777778,0.44147752970331267
3211,C9gC+vik15Dt+C9ddLO2merFhtQUKgu0gfD+uCbsufM=,1,22.0,16.0,female,9.0,2015-08-13,0,0,1,538.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1869.1659166666666,8323.887866666666,464.0,2406.0,484.0,2558.0,441.0,1917.0,429.0,1794.0,0.8078512396694215,0.47732603596559814,0.8966942148760331,0.7279124315871774,0.05785123966942149,0.19507427677873337,16.0,13.5,True,True,False,False,False,3.861913050964187,1387.3146444444444,1.347326595413531
3212,mUXmXZKK7mKKXYL1+7Xz1Ea4rC/DXG8hbcelu23XcPc=,1,1.0,,,3.0,2013-08-17,0,1,0,1264.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,2863.2825166666667,8513.929766666666,659.0,2146.0,768.0,2423.0,663.0,1974.0,639.0,1863.0,0.7083333333333334,0.6025588113908378,0.8450520833333334,0.787866281469253,0.09244791666666667,0.13743293437886916,13.0,10.333333333333334,True,True,False,False,False,3.7282324435763887,1418.9882944444444,2.0178337819112775
3213,l6xPOHopdv0cwrfFryrqKWfm0Fb45E6Rfr/RsFUYQIw=,1,1.0,,,4.0,2016-11-05,0,1,0,88.0,159.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1135.63125,2791.1832833333333,330.0,758.0,353.0,923.0,310.0,749.0,294.0,707.0,0.7365439093484419,0.6045503791982665,0.8583569405099151,0.7930660888407367,0.07932011331444759,0.13759479956663057,26.0,11.833333333333334,True,True,,True,,3.2170856940509913,465.1972138888889,2.441182397690031
3214,iSpBZK4dpxEslDoKhohL/jA1MM1wDZPuuRZc9Q1QZLw=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3215,mun7wtCDW0J6T1tbIZ6Xuyu2tlYNZo1SFVopqVmSeVQ=,0,1.0,,,7.0,2011-12-11,0,1,0,1879.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1012.4586333333334,8841.99145,189.0,2239.0,406.0,2749.0,235.0,2027.0,198.0,1865.0,0.12315270935960591,0.4470716624226992,0.5443349753694581,0.709712622771917,0.3866995073891626,0.2215351036740633,17.0,21.666666666666668,True,True,False,False,False,2.4937404761904762,1473.6652416666666,0.6870343445084423
3216,M6nAec4kAgec674kaw9WwvPouWfHUS8tW0LEeskqq/A=,0,1.0,,,7.0,2017-01-06,0,1,0,26.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3598.1417166666665,3598.1417166666665,573.0,573.0,980.0,980.0,864.0,864.0,839.0,839.0,0.7510204081632653,0.7510204081632653,0.8693877551020408,0.8693877551020408,0.10510204081632653,0.10510204081632653,18.0,3.0,True,True,,False,,3.6715731802721088,599.690286111111,6.0
3217,zz3DI3Mp7XY9G0ZytOq3IXvef0tUVqI4W+cbKT9Be4E=,0,10.0,25.0,male,9.0,2010-11-14,1,0,0,2271.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,4781.316900000001,36449.95786666667,1137.0,7668.0,1294.0,9822.0,1094.0,8574.0,1039.0,8064.0,0.6792890262751159,0.7226634086744044,0.8338485316846986,0.8497251069028711,0.14064914992272023,0.09743433109346365,19.0,26.166666666666668,True,True,True,False,False,3.694989876352396,6074.992977777779,0.7870489591494141
3218,VrWcWbaTfRch7iqDab+c13jDmwwIFwRUURd7ZotQheo=,0,1.0,,,7.0,2013-10-06,0,1,0,1214.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,22.690366666666666,0.0,8.0,0.0,14.0,0.0,6.0,0.0,3.0,,-0.35714285714285715,,0.21428571428571427,,0.5714285714285714,0.0,0.8333333333333334,False,False,False,False,False,,3.781727777777778,0.0
3219,386BRWTGEVix1jN1vi7eNPrY2pGEXxyWOrauNrDxs40=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3220,qG4m2roIRZPKGc40pyTlC2DmS7cxPk8c7zZZqfw6vLQ=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3221,dOl7szPhTUrBO/Rr1QIvNezpafu6mo54EvTMxkvAMRU=,1,4.0,25.0,female,3.0,2014-02-07,0,0,1,1090.0,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,1595.3851166666668,11775.601883333331,352.0,2954.0,471.0,3951.0,372.0,2712.0,335.0,2360.0,0.535031847133758,0.32245001265502404,0.7452229299363057,0.6360415084788661,0.15498938428874734,0.22880283472538598,26.0,23.666666666666668,True,True,False,True,False,3.387229547062987,1962.6003138888884,0.8128935399512979
3222,iqu3baNmGLqCpRhFY2Jk8uTR2V64bmcYFSSUXGqhKbY=,0,1.0,,,7.0,2015-03-31,0,1,0,673.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,963.1040666666667,3976.7790999999997,305.0,1201.0,376.0,1480.0,229.0,946.0,184.0,739.0,0.17287234042553193,0.21554054054054053,0.5638297872340425,0.5763513513513514,0.31382978723404253,0.2918918918918919,18.0,13.333333333333334,True,True,False,False,False,2.5614469858156026,662.7965166666667,1.4530916238219014
3223,lagd6dOSXSDDFGez8RqlrWM7xHOqrOn6nRathwx6T4c=,0,1.0,,,7.0,2016-01-08,0,1,0,390.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,324.94876666666664,7843.386766666666,81.0,2092.0,98.0,2186.0,76.0,1782.0,68.0,1693.0,0.5102040816326531,0.6125343092406221,0.7346938775510204,0.7973467520585544,0.20408163265306123,0.16010978956999086,7.0,9.333333333333334,True,True,False,False,False,3.315803741496598,1307.2311277777776,0.2485778985534578
3224,A2az8OlJ5w+upP2P/8thAMtlCBsRqdWDRRoVT8+dq1w=,0,1.0,,,7.0,2014-06-18,0,1,0,959.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,34.844433333333335,0.0,28.0,0.0,46.0,0.0,4.0,0.0,3.0,,-0.8478260869565217,,0.06521739130434782,,0.7391304347826086,0.0,0.8333333333333334,False,False,False,False,False,,5.8074055555555555,0.0
3225,UxYFa5Q4Hr6tcXHJZkWoOKS/qgP2UPz5U4P7dRhNIB0=,1,5.0,28.0,female,9.0,2009-06-13,0,0,1,2790.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,220.8476,4251.887616666667,67.0,1189.0,71.0,1304.0,67.0,1140.0,65.0,1084.0,0.8732394366197183,0.7315950920245399,0.9295774647887324,0.8573619631901841,0.056338028169014086,0.0950920245398773,4.0,7.333333333333333,True,False,False,False,False,3.1105295774647885,708.6479361111111,0.31164643082425153
3226,0QZai/4tNFdG3C/pXoD+iqZaOby/o8fC4oqvxo1g2cs=,1,17.0,23.0,male,9.0,2011-02-07,1,0,0,2186.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1606.59205,5945.624249999999,560.0,2368.0,737.0,3013.0,376.0,1301.0,307.0,985.0,-0.04477611940298507,-0.20809824095585794,0.4450474898236092,0.36010620643876534,0.373134328358209,0.3956189844009293,16.0,13.0,True,True,False,False,False,2.179907801899593,990.9373749999999,1.6212851493264144
3227,ufZf1F51tqvOfJwviSE9aSdvxjcEH8jg1UXcbPmPgWg=,1,13.0,35.0,female,9.0,2006-01-31,0,0,1,4019.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,77.04576666666667,2083.7644333333333,28.0,574.0,34.0,608.0,24.0,530.0,23.0,506.0,0.38235294117647056,0.725328947368421,0.6764705882352942,0.8536184210526315,0.2647058823529412,0.1069078947368421,3.0,4.166666666666667,True,False,False,False,False,2.2660519607843135,347.2940722222222,0.22184590187121758
3228,Aj9fWF2bpgnACdchcxSpV9c0eTZaiqlXq4sHpkDjGCI=,0,1.0,,,7.0,2013-11-03,0,1,0,1186.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,6.9492,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,,-0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.0,0.16666666666666666,False,False,False,False,False,,1.1582000000000001,0.0
3229,gNfUdZ4KAImnc7xqMMGl7GZ1XLukNqqAgY8B7QS8Vyk=,0,5.0,,,3.0,2014-06-27,0,1,0,950.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,1865.9689833333332,14335.389733333333,378.0,3083.0,493.0,3875.0,430.0,3335.0,400.0,3133.0,0.718052738336714,0.6972903225806452,0.845841784989858,0.8366451612903226,0.07505070993914807,0.09083870967741936,19.0,20.833333333333332,True,True,False,False,False,3.7849269438810005,2389.231622222222,0.7809912467162967
3230,1Ew8/fYp/7iYaBb4h74dO1Gn+98lKNk8edOrCXENUHg=,1,11.0,25.0,female,9.0,2006-09-04,0,0,1,3803.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,4728.456016666666,21757.350866666668,971.0,4717.0,1352.0,6278.0,1104.0,5261.0,1042.0,4973.0,0.6079881656804734,0.6525963682701498,0.7914201183431953,0.8145906339598599,0.14866863905325445,0.1328448550493788,30.0,29.5,True,True,True,True,False,3.497378710552268,3626.2251444444446,1.3039609589357388
3231,dr0p5oeDhcvcjmK+AWErbe1dfjCP8LJoIH3BZMKe0lY=,1,1.0,21.0,female,3.0,2015-08-23,0,0,1,528.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,4315.544116666667,32213.75946666667,817.0,6143.0,1289.0,9799.0,1000.0,7473.0,884.0,6645.0,0.5011636927851048,0.4793346259822431,0.7253685027152832,0.7167057863047249,0.13964313421256788,0.13889172364526992,30.0,27.833333333333332,True,True,True,True,False,3.347978368244117,5368.959911111112,0.803795183446166
3232,BL8yTDjI+si/lf/LXkR6zitNIrDItzSSlDxv2xxIo10=,1,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3233,vpYAjZerY1N1k+ZEBQObGNtfrD4sOJ1qQuI/RmX6eZY=,0,5.0,44.0,male,9.0,2010-04-04,1,0,0,2495.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,379.17013333333335,4178.640283333333,79.0,1046.0,100.0,1180.0,86.0,953.0,76.0,848.0,0.67,0.5669491525423729,0.81,0.7593220338983051,0.1,0.14322033898305084,7.0,15.166666666666666,True,True,False,False,False,3.7917013333333336,696.4400472222222,0.5444404508983479
3234,hvOlJbaYV7clSKowe/o9xq8laY0Cxf0aL1nOLmfYemc=,1,22.0,23.0,male,9.0,2007-03-10,1,0,0,3616.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1704.9362333333333,7342.179733333334,267.0,1209.0,444.0,1916.0,400.0,1703.0,386.0,1599.0,0.786036036036036,0.7531315240083507,0.8851351351351351,0.8643006263048016,0.08333333333333333,0.0861169102296451,8.0,15.5,True,True,False,False,False,3.8399464714714715,1223.6966222222225,1.3932670911824403
