,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_nan,gender_female,gender_male,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
3410,MqQzFCMnUyQxRMALLMRjrST3muwczUNDkhYJeFys/P0=,0,1.0,,,7.0,2016-09-24,1,0,0,130.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,4269.92595,17399.704850000002,1401.0,6353.0,1684.0,7671.0,1097.0,4392.0,999.0,3910.0,0.2695961995249406,0.109633685308304,0.6181710213776722,0.5370877330204666,0.2654394299287411,0.33985138834571765,30.0,21.166666666666668,True,True,,True,,2.5355854809976246,2899.9508083333335,1.4724132346417358
3411,faCL0lyKeHALwq8G2+0ciTDYIJMd5LuZUHEb9SAOrH0=,0,1.0,,,7.0,2016-12-21,1,0,0,42.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,116.09221666666667,168.97486666666666,5.0,37.0,39.0,93.0,32.0,42.0,31.0,39.0,0.6410256410256411,-0.10752688172043011,0.8205128205128205,0.44086021505376344,0.15384615384615385,0.4838709677419355,3.0,1.1666666666666667,True,False,,False,,2.9767235042735045,28.162477777777777,4.122230209384196
3412,FzvUCsGcpfFh7fo2OCCMmvD4CNZiD3Zka6gZAlnC5Dw=,0,1.0,,,7.0,2016-04-27,1,0,0,280.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,460.45895,4697.628249999999,105.0,1116.0,149.0,1493.0,113.0,1135.0,98.0,979.0,0.4697986577181208,0.4675150703281983,0.7114093959731543,0.7073007367716008,0.21476510067114093,0.17950435365036838,15.0,15.5,True,True,False,False,False,3.090328523489933,782.9380416666664,0.5881167161322314
3413,OJlwZmTAZ8nNxzNsygJyOB8mTXHkDoUHIPTNwp1XppA=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3414,Gzuqj2Gw2dSF5Hyo6I6NBoXSPQaHhQGioOGPRgecVfE=,0,1.0,,,7.0,2011-10-22,1,0,0,1929.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,139.94396666666665,0.0,33.0,0.0,42.0,0.0,35.0,0.0,34.0,,0.6666666666666666,,0.8333333333333334,,0.11904761904761904,0.0,0.5,False,False,False,False,False,,23.32399444444444,0.0
3415,F6JGRyCSosYB4IkWO/bFjAqpKKGL1F42v7BnEODJizs=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3416,IrU/q1VEHBkwlxlRV0AnVaE/vNDFtPfps3XuYkbMEuU=,1,1.0,,,4.0,2016-03-10,1,0,0,328.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,270.3649666666667,270.3649666666667,106.0,106.0,132.0,132.0,47.0,47.0,36.0,36.0,-0.3333333333333333,-0.3333333333333333,0.3106060606060606,0.3106060606060606,0.3181818181818182,0.3181818181818182,5.0,0.8333333333333334,True,True,False,False,False,2.048219444444445,45.06082777777778,6.0
3417,0MrC3KocmvSwyxyiMG56tpvvgPrgKzSsxAWtp2OodKs=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3418,6GSNw5l+vhk5SexYcfTkMJcwJU9iXTC10J4rvMoHq0o=,0,5.0,26.0,male,9.0,2005-02-05,0,0,1,4379.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,486.07353333333333,13885.986566666665,106.0,3053.0,152.0,3928.0,110.0,3211.0,98.0,3006.0,0.4144736842105263,0.6074338085539714,0.6907894736842105,0.789969450101833,0.125,0.13747454175152748,8.0,21.333333333333332,True,True,False,False,False,3.197852192982456,2314.3310944444443,0.21002765529104875
3419,IKRKQc6RHaZMXa38Fyi26/WHu/Lo3uRW4Bs+Ga4V2yQ=,0,13.0,26.0,male,9.0,2009-08-19,0,0,1,2723.0,149.0,1.0,31.0,False,0.0,False,0.0,False,0.0,567.4968833333334,2401.2068,83.0,334.0,193.0,860.0,143.0,652.0,102.0,479.0,0.36787564766839376,0.42093023255813955,0.6269430051813472,0.6627906976744186,0.19170984455958548,0.16162790697674417,17.0,11.0,True,True,False,False,False,2.9403983592400693,400.2011333333333,1.4180291759960035
3420,NcrVcArviyYyFOIc7UBI5F6ToM0T0HTIcscQcn09R0A=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3421,/Ztkkt2XI8iiKVbGYf8SpVNPW/FgLPRb1/gu649adU8=,0,1.0,,,7.0,2015-11-01,1,0,0,458.0,100.0,1.0,41.0,True,1.0,False,0.0,True,1.0,465.694,465.694,140.0,140.0,246.0,246.0,104.0,104.0,95.0,95.0,-0.17479674796747968,-0.17479674796747968,0.4024390243902439,0.4024390243902439,0.483739837398374,0.483739837398374,2.0,0.3333333333333333,True,False,False,False,False,1.8930650406504066,77.61566666666667,6.0
3422,7n4EBCbJL65ME6dN2Or1qBd/cmtc8K0O8U3gEmjk224=,0,13.0,27.0,male,3.0,2011-12-19,0,0,1,1871.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,1980.9410166666669,5841.990499999999,602.0,1721.0,693.0,2021.0,499.0,1471.0,476.0,1399.0,0.42857142857142855,0.44037605145967346,0.7085137085137085,0.7125185551707076,0.23953823953823955,0.24195942602671944,22.0,10.5,True,True,False,True,False,2.858500745550746,973.6650833333332,2.034519929465822
3423,k6mgG2c/+1JJRQhKz7QH+GxZSsBFhtynF1cbNPVlyyo=,0,13.0,,female,4.0,2016-08-21,0,1,0,164.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,1425.3886166666666,9180.912416666666,294.0,2397.0,433.0,3129.0,345.0,2232.0,314.0,1969.0,0.5473441108545035,0.3771172898689677,0.7505773672055427,0.6637903483541068,0.13163972286374134,0.19942473633748803,26.0,24.0,True,True,,True,,3.291890569668976,1530.1520694444444,0.93153396000973
3424,GjOFI8hub9K+SNV8pLKHoNWdEPqZWFVFHCdefgEtoTg=,0,5.0,29.0,male,9.0,2005-02-26,0,0,1,4358.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,587.0277166666667,11555.518699999999,167.0,2819.0,202.0,3354.0,154.0,2880.0,147.0,2806.0,0.5148514851485149,0.7060226595110316,0.7524752475247525,0.8473464519976148,0.21782178217821782,0.11836612999403696,9.0,11.666666666666666,True,True,False,False,False,2.9060778052805283,1925.919783333333,0.30480382503296893
3425,umQIXfxPZnuXRTnEClFitdzOYhmjXmzrcNyAqEWL4hg=,0,1.0,,,7.0,2013-04-30,1,0,0,1373.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,299.54828333333336,1570.3884666666668,79.0,430.0,92.0,550.0,78.0,404.0,71.0,345.0,0.6413043478260869,0.4109090909090909,0.7934782608695652,0.6763636363636364,0.10869565217391304,0.17272727272727273,11.0,8.166666666666666,True,True,False,False,False,3.2559596014492755,261.73141111111113,1.1444873279125374
3426,AdIfI/9syHvryueo6txx5ytbSKOTqFHQtLb9fhpmohI=,0,1.0,,,7.0,2013-09-25,1,0,0,1225.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,297.95705000000004,2409.6864166666664,88.0,676.0,101.0,732.0,76.0,641.0,75.0,619.0,0.504950495049505,0.7349726775956285,0.7524752475247525,0.8592896174863388,0.21782178217821782,0.09972677595628415,9.0,8.0,True,True,False,False,False,2.9500698019801983,401.61440277777774,0.7418983182355299
3427,uAVOSWBW4kFoVeM92xrwz0ZO6gRngBYa2tgXpa0zZPk=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3428,Nxs7/PdcM/g8VADCevsoi9T78pVV0h6fduic7VVn8aI=,0,1.0,,,7.0,2015-10-09,1,0,0,481.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,5243.565233333333,32638.847950000007,907.0,5511.0,1397.0,9093.0,1319.0,8133.0,1266.0,7679.0,0.8697208303507517,0.7638843066094798,0.9255547602004295,0.8694600241944352,0.03579098067287044,0.07346310348619818,24.0,26.833333333333332,True,True,True,True,False,3.7534468384633737,5439.8079916666675,0.9639246902401772
3429,YT5yyfvdC9cFDQMlRYAANNeT9emjT/9JfYygzyCbAL4=,0,1.0,,,4.0,2016-11-21,1,0,0,72.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,686.9773166666666,1929.0649666666666,184.0,566.0,210.0,669.0,161.0,464.0,154.0,418.0,0.5238095238095238,0.34678624813153963,0.7571428571428571,0.6532137518684604,0.1761904761904762,0.242152466367713,16.0,5.833333333333333,True,True,,False,,3.2713205555555556,321.51082777777776,2.136715958883638
3430,BKysghq/DvbZz1/5/Wxx5aAX1giP1DvOY6T04bc2fqs=,0,4.0,20.0,female,3.0,2015-03-22,0,1,0,682.0,137.53846153846155,0.0,32.0,False,0.0,False,0.0,False,0.0,3606.11105,22338.45708333334,977.0,6641.0,1052.0,7269.0,857.0,5316.0,782.0,4865.0,0.6036121673003803,0.4407758976475444,0.7889733840304183,0.7094510936855138,0.155893536121673,0.24556335121749898,30.0,30.5,True,True,True,True,False,3.4278622148288975,3723.076180555556,0.9685837396595783
3431,YQP6p5F6RYIMMjVooa5saR8K+PFG+efZabpw744XtFw=,0,1.0,,,7.0,2016-01-08,1,0,0,390.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1126.27805,12903.475733333333,222.0,3020.0,405.0,5160.0,265.0,3221.0,184.0,2392.0,0.23950617283950618,0.17810077519379844,0.5851851851851851,0.5538759689922481,0.22469135802469137,0.27209302325581397,23.0,26.833333333333332,True,True,True,True,False,2.780933456790123,2150.5792888888886,0.5237091493529165
3432,KqIEjhziONTCVowgpd+Ym7ECNTeYg3rCtn84Ssq/iSo=,0,1.0,,,7.0,2016-11-09,1,0,0,84.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2953.5415666666663,8614.064066666668,743.0,2236.0,953.0,2872.0,808.0,2257.0,765.0,2121.0,0.6652675760755509,0.5456128133704735,0.8174186778593914,0.7597493036211699,0.12906610703043023,0.18279944289693592,23.0,11.166666666666666,True,True,,True,,3.0992041622945083,1435.6773444444445,2.0572460644418546
3433,dkboAmSwgTR/sNsgTLhJBiuq7tHumPy85r4rcSy0m+8=,0,4.0,20.0,male,9.0,2011-01-22,0,0,1,2202.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,4084.3281500000003,34749.744816666665,1312.0,8560.0,1693.0,12047.0,954.0,7995.0,778.0,6788.0,0.06851742468989959,0.27832655432887854,0.5050206733608978,0.614675852909438,0.35085646780862373,0.25442018759857227,26.0,29.0,True,True,True,True,False,2.4124797105729474,5791.624136111111,0.7052129167937502
3434,Wo0qFf7jEZQ90PsYEY4kYF+7aZHAo7Pgsif/vuQVXY8=,0,1.0,,,7.0,2016-06-02,1,0,0,244.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,23.973233333333333,112.6341,5.0,32.0,6.0,34.0,5.0,27.0,5.0,21.0,0.6666666666666666,0.4117647058823529,0.8333333333333334,0.6176470588235294,0.16666666666666666,0.14705882352941177,1.0,0.8333333333333334,True,False,False,False,False,3.995538888888889,18.77235,1.2770502006053228
3435,CvXiuFABfGzekd8ZJV92i+P0Du11IiQQRxxw+fKNyso=,0,8.0,,,9.0,2009-12-25,1,0,0,2595.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,617.6970166666667,2855.6789833333337,336.0,1514.0,355.0,1664.0,141.0,635.0,128.0,537.0,-0.2140845070422535,-0.25961538461538464,0.38873239436619716,0.35877403846153844,0.5859154929577465,0.578125,10.0,9.5,True,True,False,False,False,1.7399915962441317,475.94649722222226,1.2978286850974772
3436,UkaLbexFzqBcAbIyCVO7yNVYTpK0iMoRXiCE5wlBd+Q=,0,4.0,35.0,female,9.0,2013-10-14,0,1,0,1206.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,2802.0525500000003,35536.29776666666,499.0,5768.0,771.0,9416.0,735.0,8954.0,718.0,8744.0,0.8949416342412452,0.8896559048428208,0.9416342412451362,0.9387213254035683,0.03761348897535668,0.037383177570093455,10.0,18.166666666666668,True,True,False,False,False,3.634309403372244,5922.7162944444435,0.4731026121626573
3437,EHZwLCBPCNTnY2bsRi+TNjaHHHsisFL4fDWVoH9qz8I=,0,13.0,39.0,female,9.0,2011-09-03,0,1,0,1978.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,2285.526833333333,16825.516349999998,650.0,4269.0,738.0,5291.0,545.0,4026.0,477.0,3640.0,0.4268292682926829,0.4828954828954829,0.6883468834688347,0.7219807219807219,0.2181571815718157,0.19712719712719712,26.0,28.666666666666668,True,True,True,True,False,3.0969198283649497,2804.252725,0.8150217036281325
3438,KnCIZcnWLPe2bor/gmjlpNUfw6UPFS+I4Yi34K5ZCg4=,0,13.0,40.0,female,9.0,2008-08-02,0,1,0,3105.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,268.2208166666667,20309.04948333334,25.0,911.0,78.0,5688.0,65.0,5492.0,63.0,5449.0,0.6538461538461539,0.9268635724331927,0.8205128205128205,0.9613220815752461,0.14102564102564102,0.029184247538677918,10.0,18.333333333333332,True,True,False,False,False,3.438728418803419,3384.8415805555564,0.07924176369360347
3439,6E/Kd94Wsn34d8dr/zRNWgdSqXj2n7/voLiuzRFwB3g=,0,1.0,,,7.0,2016-03-07,1,0,0,331.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2247.8482333333336,10360.32058333333,222.0,915.0,553.0,2584.0,533.0,2427.0,527.0,2343.0,0.918625678119349,0.8691950464396285,0.9547920433996383,0.929953560371517,0.02531645569620253,0.047987616099071206,14.0,9.5,True,True,False,False,False,4.064825015069319,1726.7200972222217,1.3018023227675706
3440,LniOEafZzG1kyU3IX/Z6i1rKrDGopguBA7HlPJGnpVs=,0,5.0,33.0,female,7.0,2012-03-09,0,1,0,1790.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,613.0337,5655.612216666666,211.0,1677.0,225.0,1934.0,157.0,1426.0,136.0,1289.0,0.3511111111111111,0.43226473629782836,0.6533333333333333,0.6949327817993796,0.24888888888888888,0.1768355739400207,15.0,15.0,True,True,False,False,False,2.724594222222222,942.602036111111,0.6503632248973176
3441,TMnCDhMRSWU4uF3t25FwIOmuY6nd+/WUejt09g07vOw=,0,15.0,55.0,male,7.0,2016-07-02,0,0,1,214.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1142.255583333333,8513.754733333333,988.0,5083.0,1194.0,6601.0,212.0,1799.0,78.0,1005.0,-0.7227805695142379,-0.5315861233146493,0.09966499162479062,0.19587941221027116,0.6046901172529313,0.5467353431298289,23.0,24.833333333333332,True,True,False,True,False,0.9566629676158569,1418.9591222222223,0.804995412090839
3442,uhK8lczAypRksxcq6EQ3h0M/jpEcfxlKWF8foppoVMY=,0,1.0,,,7.0,2016-10-24,1,0,0,100.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2546.6632499999996,5851.172966666666,524.0,1217.0,655.0,1560.0,597.0,1391.0,577.0,1350.0,0.8076335877862595,0.7705128205128206,0.8961832061068702,0.8788461538461538,0.06717557251908397,0.08782051282051281,17.0,10.0,True,True,,False,,3.8880354961832055,975.1954944444443,2.6114386956338422
3443,gk1hFp8CwX3JTFly/pbnBsCiYibogPWBuBBx8AdcDgA=,1,1.0,,,4.0,2016-08-13,1,0,0,172.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1591.76825,12846.775966666666,1596.0,8916.0,1831.0,11456.0,368.0,3164.0,287.0,2657.0,-0.618787547788094,-0.46918645251396646,0.18022938285090115,0.2546263966480447,0.7498634625887494,0.6739699720670391,21.0,25.166666666666668,True,True,,False,,0.869343664664118,2141.1293277777777,0.7434246167895214
3444,p/mdg2atYWdbZRlD0RpLtTYbQZ0tHpiYPXOa4P8+RPg=,0,14.0,48.0,male,9.0,2009-04-07,0,0,1,2857.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,953.3674166666665,1211.3212166666665,180.0,264.0,186.0,276.0,172.0,237.0,163.0,223.0,0.8279569892473119,0.6920289855072463,0.9032258064516129,0.8333333333333334,0.053763440860215055,0.10507246376811594,23.0,5.5,True,True,False,True,False,5.125631272401432,201.88686944444441,4.722285403157514
3445,+kG3d5dhV6LCIxjsgvOrlPtgRkfPwjQSBxWMiWZQ2lU=,0,15.0,39.0,male,7.0,2015-12-08,0,0,1,421.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,837.6218166666666,3503.8831000000005,181.0,845.0,226.0,1140.0,206.0,796.0,203.0,762.0,0.8141592920353983,0.37719298245614036,0.9026548672566371,0.6789473684210526,0.06637168141592921,0.27631578947368424,5.0,6.666666666666667,True,True,False,False,False,3.7062912241887904,583.9805166666667,1.4343317846420158
3446,/PSHzSB8r8syLgco7hiwshiWjOB64E2CkBSZwMzjhmE=,0,5.0,55.0,male,9.0,2014-12-29,0,0,1,765.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,751.7201333333334,4348.12,166.0,885.0,187.0,1042.0,161.0,909.0,150.0,859.0,0.7165775401069518,0.7312859884836852,0.8556149732620321,0.8589251439539347,0.12299465240641712,0.1017274472168906,12.0,9.333333333333334,True,True,False,False,False,4.01989376114082,724.6866666666666,1.0373036622724305
3447,Bu5Yw3SnYnKxv6nuQcynf7JUnDSye1RAKkzwC7AE4ro=,0,1.0,,,7.0,2016-01-21,1,0,0,377.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,567.6503333333333,1448.07055,150.0,386.0,164.0,412.0,147.0,357.0,140.0,337.0,0.7621951219512195,0.7038834951456311,0.8658536585365854,0.837378640776699,0.06707317073170732,0.10194174757281553,11.0,4.666666666666667,True,True,False,False,False,3.4612825203252027,241.34509166666666,2.352027668817655
3448,wpxFYKPAb2MaEMt1v+r7V0HDHrLogzUyut7GdSCm4vY=,0,13.0,44.0,male,9.0,2005-11-02,0,0,1,4109.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,1611.2311833333333,9849.866883333334,302.0,1730.0,524.0,2931.0,439.0,2631.0,418.0,2563.0,0.648854961832061,0.7823268509041282,0.8110687022900763,0.8846809962470147,0.12595419847328243,0.08290685772773797,16.0,12.833333333333334,True,True,False,False,False,3.0748686704834607,1641.6444805555557,0.9814738833027172
3449,dKRk6Cq6NMisKHLZtT42u45KKVNMAQgas6uxWmqQD7U=,1,,,,,,1,0,0,,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3450,30rikgWmi58qkp2ne1wcZmMNXq20pU/YSxFYVhZsaLw=,0,1.0,,,7.0,2016-01-12,1,0,0,386.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,4252.781416666667,23743.312316666666,1093.0,6116.0,1316.0,7335.0,1060.0,5799.0,976.0,5347.0,0.5889057750759878,0.5556918882072256,0.7834346504559271,0.7650988411724609,0.14969604863221886,0.1570552147239264,25.0,27.833333333333332,True,True,True,True,False,3.2315968211752786,3957.2187194444446,1.0746895024452214
3451,kOy/td0cY7hEbvSVb6v++iv4ifNKDEIj+0Jxha4xBKE=,0,13.0,39.0,male,3.0,2015-01-04,0,0,1,759.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,387.54805000000005,1193.0209833333333,28.0,205.0,95.0,337.0,94.0,280.0,93.0,265.0,0.9789473684210527,0.6409495548961425,0.9894736842105263,0.8100890207715133,0.0,0.12166172106824925,1.0,2.1666666666666665,True,False,False,False,False,4.079453157894737,198.83683055555557,1.949075776943236
3452,ficagtEAB6tPG27dcddYZ/FOtIIyN9IoJpswMOtyNWM=,0,1.0,,,7.0,2016-06-05,1,0,0,241.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,97.8074,181.7679666666667,36.0,62.0,41.0,69.0,21.0,40.0,19.0,31.0,0.0,0.10144927536231885,0.4878048780487805,0.5217391304347826,0.4146341463414634,0.3188405797101449,1.0,0.6666666666666666,True,False,False,False,False,2.3855463414634146,30.294661111111115,3.2285358677977545
3453,Wg5ebq5bi589scFyWapTkGQW2TH85lCuTMrBpuwGPOI=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3454,KU7sw+3J87pvg8XgUuLKDa709K7rKOY7UhDaO+fHn8U=,0,1.0,,,7.0,2014-02-13,1,0,0,1084.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3455,ieHYiN/kQ/rmbxeGn4x4LVz/JljSHt801oTgnj/t53g=,0,1.0,,,7.0,2013-07-10,1,0,0,1302.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,976.4483166666666,3147.1101,277.0,1187.0,357.0,1471.0,223.0,703.0,166.0,502.0,0.19607843137254902,-0.10605030591434399,0.5714285714285714,0.416043507817811,0.2801120448179272,0.4044867437117607,14.0,12.333333333333334,True,True,False,False,False,2.7351493464052288,524.5183499999999,1.8616094492531419
3456,qZSgs+ldWtGD56o/fQ3o+yePEprqB5R4NtgkhAdCqg4=,0,1.0,,,7.0,2016-03-06,1,0,0,332.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1885.7315166666665,12839.413683333334,472.0,3083.0,513.0,3346.0,429.0,3019.0,372.0,2857.0,0.6471734892787524,0.7884040645546921,0.8109161793372319,0.8861326957561267,0.10916179337231968,0.07292289300657502,22.0,23.5,True,True,False,True,False,3.675889896036387,2139.9022805555555,0.8812231912651162
3457,atjeTHNLcr8eWXIDidM48zI0or402tpj7tGgdxiqzsc=,0,6.0,31.0,male,3.0,2012-01-19,0,0,1,1840.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,494.03833333333336,5920.313133333333,139.0,1529.0,161.0,1716.0,125.0,1509.0,120.0,1484.0,0.546583850931677,0.7511655011655012,0.7701863354037267,0.8717948717948718,0.19254658385093168,0.10897435897435898,4.0,8.333333333333334,True,False,False,False,False,3.068561076604555,986.7188555555555,0.5006880435614797
3458,Z7Oub+mq3bfGIMwJUvqUNVqaLddFtKCskZqnh+5Bgqg=,0,4.0,38.0,male,7.0,2012-06-28,0,0,1,1679.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1600.4127,12028.45575,436.0,3105.0,461.0,3396.0,398.0,2962.0,389.0,2843.0,0.720173535791757,0.7299764428739693,0.8568329718004338,0.857773851590106,0.11279826464208242,0.10335689045936396,14.0,12.5,True,True,False,False,False,3.4716110629067245,2004.7426249999999,0.7983132996935206
3459,VwDSDNIVogDzmWqMOByidUiLaV6W5PZw1vR02sT2DHs=,0,6.0,,,3.0,2012-12-13,1,0,0,1511.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,3956.5653499999994,13524.69136666667,1228.0,3818.0,1465.0,4857.0,921.0,3106.0,841.0,2822.0,0.23139931740614333,0.254272184476014,0.6027303754266211,0.6147827877290508,0.3433447098976109,0.33106856084002473,23.0,18.0,True,True,False,True,False,2.7007272013651873,2254.1152277777783,1.7552631299601233
3460,YH7eprIDYs/nF3qNiyHnvMgMVC9uGZ+Ax63/8ouzJBc=,0,22.0,50.0,female,9.0,2006-06-25,0,1,0,3874.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,287.47526666666664,3565.1392499999997,89.0,750.0,129.0,1235.0,75.0,861.0,67.0,767.0,0.13178294573643412,0.362753036437247,0.5503875968992248,0.665587044534413,0.3643410852713178,0.2550607287449393,8.0,12.666666666666666,True,True,False,False,False,2.2284904392764857,594.1898749999999,0.48381044302827725
3461,Jhw9p4PuDxFv4fW3EN6NjyJUNDtHasbYmgm3xHO+Qok=,0,1.0,17.0,male,3.0,2015-06-22,0,0,1,590.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,2263.4585500000003,9275.501283333333,800.0,3423.0,1020.0,4404.0,439.0,1876.0,366.0,1530.0,-0.16470588235294117,-0.18778383287920072,0.40490196078431373,0.3862397820163488,0.49901960784313726,0.48342415985467757,28.0,18.166666666666668,True,True,False,True,False,2.2190770098039216,1545.9168805555555,1.4641528134336577
3462,jchxQ0sb0XQ/3NjEtfd7TkvLHq8nVc6nVri7JglA+mE=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3463,kQVD3QlFkx8ZajcdIel3QkxQuSgDS/Mt1ChxFWOfz4g=,0,1.0,,,7.0,2013-12-23,1,0,0,1136.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,37.67373333333333,0.0,14.0,0.0,17.0,0.0,8.0,0.0,5.0,,-0.11764705882352941,,0.4117647058823529,,0.4117647058823529,0.0,0.5,False,False,False,False,False,,6.278955555555555,0.0
3464,yV7oO8K9ExFYBOT1GRaEzRo4SO8Tf4I6dN9OVEJaT4E=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
3465,yxmps3GvhCloSo96JIp4gXhIJndFfNicabkhb6eYtU4=,0,5.0,36.0,female,9.0,2007-06-23,0,1,0,3511.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,1471.0453666666667,11333.11181666667,435.0,2609.0,522.0,3568.0,390.0,2861.0,336.0,2575.0,0.45977011494252873,0.5655829596412556,0.7126436781609196,0.7637331838565022,0.1896551724137931,0.15246636771300448,26.0,26.166666666666668,True,True,True,True,False,2.8180945721583655,1888.8519694444449,0.7788039457106505
3466,uG7cfbfG2t9UY+ktqpd/iHsVRne9IrPHktSMjyXD68o=,0,1.0,,,7.0,2013-04-04,1,0,0,1399.0,100.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1044.30195,9117.173033333333,261.0,2365.0,304.0,2851.0,253.0,2294.0,244.0,2162.0,0.6447368421052632,0.5847071203086637,0.8125,0.7800771659066994,0.14802631578947367,0.14556296036478428,10.0,18.833333333333332,True,True,False,False,False,3.435203782894737,1519.5288388888887,0.6872537876698777
3467,UCUnyVSupdvxej19GJhDJxgmZAX+eKCWje8cv935GCg=,0,13.0,30.0,male,7.0,2011-01-31,0,0,1,2193.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,508.14461666666665,2333.1148000000003,122.0,547.0,128.0,591.0,118.0,544.0,116.0,536.0,0.84375,0.8341793570219966,0.921875,0.9137055837563451,0.078125,0.06429780033840947,12.0,5.166666666666667,True,True,False,False,False,3.969879817708333,388.8524666666667,1.3067799749930864
